country,b1_pixel,b2_pixel,overlap
FR,4841.0,2300.0,1472
FR,15049.0,9384.0,6627
FR,37585.0,26859.0,18069
FR,37348.0,21065.0,14730
FR,44756.0,20065.0,14312
FR,24396.0,14501.0,8597
FR,14588.0,7787.0,4631
FR,4838.0,2005.0,1191
FR,18041.0,7699.0,4839
FR,33687.0,23543.0,16374
FR,46120.0,22989.0,15498
FR,36489.0,14405.0,10051
FR,54222.0,18651.0,14085
FR,15129.0,6856.0,4899
FR,22366.0,15350.0,10570
FR,56949.0,24198.0,19308
FR,7767.0,4406.0,2254
FR,14582.0,9861.0,6297
FR,20755.0,13550.0,8910
FR,29717.0,18176.0,11141
FR,29025.0,14170.0,10007
FR,14011.0,3716.0,2396
FR,41651.0,29433.0,20589
FR,13742.0,11203.0,6363
FR,23110.0,16037.0,9498
FR,39983.0,12627.0,8361
FR,31312.0,12109.0,8335
FR,18562.0,8540.0,5456
FR,17584.0,9110.0,5389
FR,32342.0,12952.0,9077
FR,7576.0,2231.0,1406
FR,59464.0,24532.0,20535
FR,41728.0,26105.0,17188
FR,24308.0,18171.0,11639
FR,26196.0,18756.0,11350
FR,40778.0,18304.0,12952
FR,37360.0,14914.0,9871
FR,7255.0,2642.0,1811
FR,35954.0,15915.0,11340
FR,24050.0,1780.0,885
FR,20248.0,10204.0,7335
FR,13678.0,9844.0,5809
FR,24617.0,13224.0,7868
FR,17447.0,10895.0,6967
FR,18167.0,8958.0,5944
FR,8797.0,4418.0,2779
FR,25114.0,12142.0,7373
FR,23025.0,9501.0,5889
FR,47838.0,26752.0,19681
FR,53782.0,26929.0,20936
FR,41097.0,22339.0,15893
FR,30324.0,20622.0,12183
FR,7310.0,6191.0,3285
FR,22657.0,13621.0,8566
FR,52792.0,19254.0,15432
FR,22588.0,10968.0,7457
FR,13324.0,7627.0,4935
FR,35369.0,8714.0,7096
FR,14323.0,11026.0,7014
FR,49573.0,24633.0,19135
FR,50172.0,26002.0,19770
FR,45908.0,25547.0,19112
FR,49978.0,21317.0,15691
FR,1161.0,833.0,455
FR,7824.0,4637.0,2712
FR,24430.0,2305.0,1276
FR,30105.0,13888.0,10030
FR,9683.0,5099.0,3199
FR,54570.0,21115.0,16158
FR,33870.0,21549.0,14425
FR,9321.0,5990.0,3781
FR,24444.0,15093.0,9341
FR,2129.0,1098.0,597
FR,3273.0,2778.0,1493
FR,61098.0,13902.0,11329
FR,50940.0,17287.0,12707
FR,5293.0,1450.0,1017
FR,207.0,289.0,137
FR,7850.0,1173.0,561
FR,3281.0,2377.0,1232
FR,8460.0,6351.0,3672
FR,15878.0,6082.0,4336
FR,47018.0,19818.0,14727
FR,9434.0,3768.0,2297
FR,782.0,331.0,187
FR,13900.0,8992.0,5392
FR,47748.0,24149.0,17794
FR,11729.0,5786.0,3939
FR,9168.0,5570.0,3383
FR,11819.0,7024.0,4266
FR,261.0,254.0,123
FR,28295.0,20437.0,13762
FR,38715.0,17717.0,12616
FR,50845.0,18962.0,14896
FR,5794.0,2910.0,1648
FR,52425.0,24780.0,18738
FR,32626.0,18818.0,13546
FR,22810.0,8730.0,5524
FR,11850.0,7401.0,4367
FR,44255.0,24907.0,16957
FR,56989.0,20178.0,16013
FR,18404.0,12146.0,7311
FR,28440.0,21615.0,14297
FR,16417.0,10246.0,6258
FR,38185.0,24643.0,18102
FR,25672.0,15330.0,10601
FR,21438.0,16446.0,10795
FR,28282.0,16261.0,10377
FR,8606.0,6367.0,3487
FR,49163.0,18251.0,13865
FR,3311.0,1304.0,716
FR,8064.0,3289.0,2420
FR,2898.0,2100.0,1161
FR,3195.0,1987.0,1355
FR,5.0,12.0,5
FR,2542.0,1720.0,910
FR,27631.0,9360.0,6827
FR,53969.0,17302.0,13350
FR,44936.0,20557.0,16121
FR,3849.0,1539.0,930
FR,638.0,706.0,352
FR,14176.0,8805.0,5761
FR,9958.0,2690.0,1330
FR,23429.0,19455.0,12265
FR,43739.0,23616.0,16911
FR,25714.0,20317.0,12627
FR,39230.0,19678.0,13363
FR,20041.0,12419.0,7625
FR,754.0,752.0,369
FR,24624.0,9765.0,6098
FR,30782.0,12684.0,8774
FR,9573.0,3444.0,2546
FR,18618.0,12680.0,7258
FR,36760.0,23200.0,16279
FR,43025.0,30407.0,21324
FR,32132.0,20050.0,13266
FR,27176.0,8549.0,6217
FR,28162.0,11150.0,7523
FR,3585.0,1659.0,913
FR,3610.0,2336.0,1493
FR,1771.0,941.0,533
FR,37709.0,16439.0,11718
FR,23899.0,15453.0,8648
FR,27418.0,19660.0,12620
FR,44564.0,26539.0,19731
FR,44965.0,28642.0,21093
FR,17671.0,7271.0,4947
FR,47363.0,21670.0,16490
FR,40407.0,26609.0,18388
FR,47607.0,23575.0,17476
FR,204.0,166.0,77
FR,32808.0,14125.0,9815
FR,60318.0,14825.0,12322
FR,24174.0,10996.0,7106
FR,4444.0,2678.0,1782
FR,23972.0,14590.0,9282
FR,1864.0,1776.0,881
FR,741.0,1112.0,551
FR,51847.0,23052.0,18466
FR,21694.0,15006.0,9767
FR,45224.0,20861.0,14292
FR,42775.0,23157.0,16513
FR,1351.0,561.0,297
FR,32462.0,12761.0,9174
FR,30347.0,10079.0,7448
FR,10440.0,4786.0,2986
FR,42735.0,19249.0,14559
FR,20918.0,10834.0,6958
FR,17322.0,11698.0,6676
FR,9137.0,7330.0,4638
FR,25193.0,1931.0,1027
FR,38172.0,25093.0,17792
FR,19795.0,5970.0,3987
FR,43667.0,20619.0,14871
FR,408.0,165.0,81
FR,3625.0,1977.0,1219
FR,3198.0,1998.0,1072
FR,450.0,247.0,123
FR,13952.0,8864.0,5556
FR,21740.0,11485.0,7481
FR,147.0,178.0,82
FR,28793.0,14882.0,10475
FR,34329.0,26192.0,16826
FR,46903.0,23653.0,17867
FR,38181.0,25796.0,17005
FR,43577.0,16879.0,12892
FR,426.0,346.0,208
FR,8624.0,4256.0,2407
FR,6274.0,2203.0,1271
FR,5515.0,2789.0,1447
FR,52383.0,16639.0,13542
FR,4080.0,3268.0,1912
FR,22046.0,10590.0,7252
FR,30668.0,21319.0,13694
FR,19486.0,16378.0,10071
FR,37485.0,18617.0,13718
FR,42415.0,26785.0,18954
FR,48071.0,14928.0,12080
FR,30231.0,6805.0,5025
FR,11673.0,3054.0,1735
FR,4080.0,2504.0,1291
FR,5896.0,2933.0,1984
FR,9887.0,9373.0,5639
FR,37131.0,22807.0,15707
FR,28632.0,21572.0,13586
FR,3212.0,3180.0,1829
FR,41107.0,20719.0,14818
FR,34458.0,20486.0,13978
FR,24815.0,7184.0,5136
FR,42244.0,16217.0,11143
FR,12080.0,4822.0,2727
FR,8696.0,4627.0,2702
FR,38849.0,15311.0,11724
FR,18569.0,8477.0,5152
FR,10877.0,4894.0,2939
FR,59640.0,23590.0,20689
FR,42183.0,19848.0,14280
FR,8640.0,8940.0,5057
FR,41789.0,23444.0,16179
FR,55268.0,24891.0,19856
FR,56470.0,25157.0,20550
FR,17162.0,9333.0,5507
FR,52085.0,21962.0,17324
FR,18286.0,10041.0,6481
FR,58842.0,21658.0,18116
FR,53562.0,21749.0,17639
FR,47474.0,24958.0,18612
FR,46926.0,27529.0,20649
FR,39830.0,23559.0,15880
FR,34596.0,12722.0,8667
FR,30714.0,6349.0,4649
FR,4363.0,1900.0,1021
FR,55805.0,22693.0,18164
FR,58762.0,22216.0,18846
FR,49623.0,26809.0,19946
FR,30825.0,15230.0,11459
FR,34653.0,19406.0,12586
FR,44678.0,5686.0,4001
FR,13960.0,6536.0,4375
FR,5846.0,3615.0,2176
FR,25236.0,8771.0,6073
FR,29649.0,11176.0,6817
FR,18388.0,13341.0,8229
FR,14164.0,7015.0,4631
FR,11727.0,8901.0,5805
FR,40294.0,20655.0,14654
FR,40865.0,15487.0,10532
FR,19465.0,13437.0,8304
FR,20425.0,18990.0,12428
FR,2389.0,1431.0,731
FR,45171.0,20391.0,15312
FR,45418.0,22606.0,16460
FR,28142.0,15096.0,9852
FR,48048.0,15771.0,12931
FR,1445.0,799.0,418
FR,36071.0,16663.0,11655
FR,22634.0,11489.0,7979
FR,556.0,269.0,131
FR,9523.0,3673.0,2478
FR,41145.0,16904.0,12224
FR,55235.0,21586.0,17598
FR,50308.0,25263.0,18761
FR,14400.0,5540.0,3926
FR,26203.0,11158.0,8176
FR,12573.0,7083.0,4657
FR,39744.0,15375.0,11408
FR,52271.0,19667.0,15303
FR,50583.0,22977.0,16590
FR,6928.0,2510.0,1705
FR,48837.0,17837.0,13447
FR,39270.0,13861.0,9856
FR,49268.0,24082.0,18458
FR,55537.0,25980.0,20944
FR,36185.0,25254.0,17564
FR,34581.0,10770.0,7754
FR,19568.0,12605.0,9154
FR,38057.0,19684.0,13066
FR,17285.0,4637.0,2653
FR,38861.0,15366.0,10038
FR,44104.0,19258.0,13475
FR,3805.0,2398.0,1437
FR,28349.0,8382.0,5586
FR,3906.0,1769.0,1043
FR,5589.0,2052.0,1335
FR,3826.0,1252.0,622
FR,17466.0,11269.0,6592
FR,31584.0,21671.0,14656
FR,35894.0,14341.0,11180
FR,4032.0,727.0,484
FR,38716.0,14715.0,11831
FR,51038.0,24667.0,19326
FR,29925.0,15217.0,10386
FR,13628.0,9252.0,6276
FR,43212.0,21513.0,15760
FR,38302.0,12451.0,8966
FR,3.0,8.0,3
FR,19825.0,6378.0,3935
FR,14.0,28.0,13
FR,56240.0,23968.0,19436
FR,36095.0,23870.0,15917
FR,47975.0,24735.0,19380
FR,30528.0,18101.0,12319
FR,43178.0,16976.0,12320
FR,18127.0,8052.0,5385
FR,40157.0,15138.0,10390
FR,41593.0,13929.0,10130
FR,37717.0,13017.0,8639
FR,1918.0,1253.0,697
FR,19997.0,10217.0,6822
FR,2945.0,947.0,502
FR,564.0,482.0,257
FR,10956.0,3379.0,2275
FR,8880.0,5121.0,3586
FR,29238.0,9720.0,6645
FR,4701.0,3037.0,1631
FR,514.0,305.0,159
FR,40605.0,13142.0,9011
FR,55249.0,32062.0,26472
FR,34238.0,23751.0,17292
FR,29216.0,9109.0,6124
FR,47676.0,14829.0,10524
FR,20468.0,5627.0,3764
FR,37892.0,11564.0,7874
FR,53945.0,17708.0,13551
FR,15471.0,6946.0,5025
FR,47991.0,24594.0,19657
FR,43524.0,21718.0,15407
FR,45455.0,24754.0,20665
FR,21795.0,11441.0,7787
FR,31424.0,16086.0,10219
FR,8168.0,4846.0,2828
FR,26667.0,14284.0,9191
FR,56565.0,22188.0,17808
FR,39768.0,16609.0,11958
FR,48103.0,16285.0,11879
FR,50815.0,14287.0,10353
FR,30426.0,11472.0,7661
FR,20329.0,6893.0,4504
FR,50853.0,21685.0,16823
FR,31392.0,26475.0,17815
FR,13773.0,5532.0,3346
FR,3030.0,1049.0,550
FR,4449.0,3381.0,2025
FR,13013.0,2820.0,1551
FR,19711.0,16255.0,10301
FR,52708.0,29198.0,24356
FR,26316.0,12098.0,9026
FR,12326.0,4646.0,2794
FR,3.0,8.0,3
FR,28830.0,8802.0,6051
FR,57169.0,15207.0,12240
FR,27059.0,22423.0,14803
FR,405.0,490.0,252
FR,13339.0,2540.0,1430
FR,38182.0,8659.0,6044
FR,32910.0,21570.0,14554
FR,29188.0,17729.0,11907
FR,43249.0,27166.0,19706
FR,41236.0,14021.0,9796
FR,13667.0,6353.0,4222
FR,7547.0,3679.0,2194
FR,17660.0,7380.0,4394
FR,42576.0,3011.0,2409
FR,21493.0,2893.0,1893
FR,20677.0,10832.0,6812
FR,22885.0,13262.0,8974
FR,48648.0,30366.0,22960
FR,35923.0,20136.0,13338
FR,38352.0,15440.0,10711
FR,35105.0,14738.0,10344
FR,31829.0,13605.0,8826
FR,3485.0,1976.0,1021
FR,31342.0,12138.0,8864
FR,7199.0,4056.0,2250
FR,3733.0,490.0,284
FR,786.0,1279.0,644
FR,44584.0,26178.0,19339
FR,32719.0,18378.0,12026
FR,437.0,366.0,185
FR,8702.0,3624.0,2312
FR,14225.0,7147.0,4601
FR,36258.0,13042.0,8602
FR,18564.0,8913.0,6287
FR,4720.0,3715.0,2001
FR,41518.0,15271.0,12174
FR,18950.0,13280.0,8892
FR,40485.0,15334.0,11001
FR,27031.0,11807.0,7472
FR,34080.0,14285.0,9993
FR,22643.0,8549.0,6075
FR,4953.0,2242.0,1366
FR,45607.0,19872.0,13938
FR,30942.0,15406.0,10859
FR,13469.0,4246.0,2497
FR,35743.0,13170.0,9208
FR,38373.0,16886.0,11387
FR,53873.0,21399.0,17161
FR,18000.0,10715.0,7387
FR,6336.0,4249.0,2710
FR,45352.0,28483.0,22148
FR,6340.0,5150.0,2838
FR,4043.0,3138.0,1726
FR,871.0,336.0,183
FR,56765.0,18297.0,15304
FR,12403.0,3027.0,2087
FR,2052.0,659.0,316
FR,9408.0,4451.0,2915
FR,21130.0,15102.0,10268
FR,44717.0,28647.0,21939
FR,15538.0,11815.0,7425
FR,22674.0,15715.0,9702
FR,42167.0,11263.0,7842
FR,28482.0,13137.0,8641
FR,12036.0,4035.0,3029
FR,57400.0,20608.0,17587
FR,18882.0,9544.0,6159
FR,12549.0,6607.0,3840
FR,9054.0,3662.0,2142
FR,41146.0,24501.0,19769
FR,54499.0,31425.0,25925
FR,52011.0,30768.0,24266
FR,34739.0,22224.0,16225
FR,47664.0,15802.0,11957
FR,9753.0,5538.0,3655
FR,32446.0,11650.0,8345
FR,35975.0,15907.0,12949
FR,20912.0,10951.0,6789
FR,56743.0,29979.0,24813
FR,58035.0,34408.0,29648
FR,54922.0,35891.0,30789
FR,55015.0,31172.0,25473
FR,54139.0,33940.0,27584
FR,52376.0,33347.0,27664
FR,47161.0,31878.0,23755
FR,45255.0,29627.0,21991
FR,35526.0,19885.0,13872
FR,15325.0,5291.0,3520
FR,407.0,284.0,192
FR,18967.0,6958.0,4880
FR,39034.0,20472.0,15099
FR,55069.0,33387.0,27814
FR,44501.0,29972.0,23603
FR,55382.0,35667.0,29663
FR,50362.0,29576.0,23650
FR,53025.0,30275.0,24459
FR,48694.0,30091.0,23590
FR,38119.0,25327.0,17830
FR,14547.0,9594.0,5595
FR,41804.0,13474.0,9713
FR,47532.0,17895.0,12782
FR,27389.0,12172.0,8192
FR,27811.0,11859.0,7871
FR,37012.0,18431.0,12843
FR,27226.0,14531.0,9982
FR,18352.0,11113.0,7118
FR,21826.0,17603.0,10471
FR,5543.0,3356.0,1855
FR,43145.0,18275.0,13364
FR,38565.0,25512.0,20283
FR,37800.0,26539.0,20482
FR,46053.0,30508.0,22576
FR,29858.0,21616.0,14918
FR,20971.0,7274.0,4916
FR,4169.0,3162.0,1713
FR,29638.0,15505.0,9865
FR,13604.0,7175.0,4951
FR,18228.0,10634.0,7129
FR,4299.0,3646.0,2035
FR,8973.0,3971.0,2771
FR,1328.0,1905.0,939
FR,38819.0,25306.0,18664
FR,40918.0,27893.0,19587
FR,35468.0,23729.0,17254
FR,52164.0,20049.0,15678
FR,54586.0,16639.0,12561
FR,18676.0,7076.0,4608
FR,20399.0,16336.0,10178
FR,25824.0,18731.0,11895
FR,35555.0,24457.0,16413
FR,26543.0,21986.0,13615
FR,36226.0,27442.0,19539
FR,22839.0,10611.0,6499
FR,17892.0,9689.0,6040
FR,37902.0,14950.0,10239
FR,9377.0,4913.0,3378
FR,12536.0,4416.0,2678
FR,34244.0,26222.0,17192
FR,14229.0,10826.0,6640
FR,65.0,138.0,58
FR,3711.0,4043.0,2102
FR,30431.0,19357.0,13354
FR,43139.0,29971.0,21174
FR,33371.0,26277.0,18859
FR,32013.0,22950.0,15341
FR,35563.0,15629.0,9948
FR,50323.0,17484.0,12830
FR,58541.0,18982.0,15718
FR,15122.0,10653.0,6154
FR,16948.0,13821.0,7876
FR,25464.0,19164.0,12261
FR,56090.0,19754.0,15756
FR,32590.0,14825.0,10245
FR,53292.0,18428.0,14342
FR,9783.0,1398.0,812
FR,42054.0,1518.0,841
FR,44616.0,30428.0,21711
FR,17647.0,12561.0,7509
FR,2778.0,1116.0,542
FR,29619.0,21215.0,13857
FR,40563.0,15729.0,11670
FR,33695.0,18101.0,12452
FR,15750.0,6498.0,4013
FR,33708.0,17256.0,11857
FR,29213.0,12893.0,8553
FR,10553.0,6315.0,4192
FR,19339.0,16722.0,10282
FR,11753.0,5276.0,3039
FR,23199.0,19560.0,12080
FR,40573.0,21541.0,14623
FR,38052.0,14946.0,10551
FR,26903.0,16311.0,11056
FR,22181.0,9822.0,6660
FR,12462.0,6321.0,4138
FR,32320.0,25836.0,16697
FR,22525.0,17378.0,10738
FR,42493.0,20806.0,14548
FR,7144.0,3883.0,2182
FR,46421.0,15216.0,10793
FR,3040.0,3518.0,1602
FR,1165.0,1309.0,666
FR,10283.0,8825.0,5291
FR,22794.0,6698.0,3670
FR,8196.0,9984.0,5385
FR,1225.0,1198.0,583
FR,12440.0,5546.0,3764
FR,26734.0,20926.0,12931
FR,27320.0,18901.0,12708
FR,15091.0,11815.0,7137
FR,30179.0,17015.0,11623
FR,51670.0,21757.0,16148
FR,10074.0,7442.0,4214
FR,15078.0,6513.0,3483
FR,27654.0,4516.0,3747
FR,33627.0,18407.0,11943
FR,15651.0,8172.0,4519
FR,5946.0,4823.0,2708
FR,5610.0,4398.0,2447
FR,22350.0,17808.0,11372
FR,27111.0,20118.0,13072
FR,25392.0,18032.0,11780
FR,35199.0,24827.0,16768
FR,19434.0,13619.0,8821
FR,16143.0,9329.0,5741
FR,8583.0,5260.0,2951
FR,62406.0,21895.0,19492
FR,12352.0,5019.0,3218
FR,8222.0,5145.0,2859
FR,12.0,28.0,12
FR,16147.0,12689.0,7733
FR,7659.0,6267.0,3254
FR,31364.0,10788.0,6527
FR,4515.0,1845.0,1094
FR,9910.0,4608.0,3135
FR,10740.0,10131.0,4748
FR,21450.0,10249.0,6404
FR,15370.0,6204.0,4480
FR,33658.0,19393.0,12801
FR,1919.0,502.0,283
FR,15789.0,8000.0,5329
FR,20698.0,18150.0,11093
FR,20009.0,2802.0,1485
FR,21320.0,15201.0,10258
FR,7303.0,6178.0,3728
FR,30778.0,18334.0,13343
FR,40372.0,26231.0,19073
FR,33647.0,22397.0,15763
FR,45899.0,29034.0,21627
FR,8776.0,5210.0,2920
FR,47517.0,20934.0,15554
FR,56429.0,22207.0,16907
FR,21423.0,16522.0,10052
FR,56065.0,20685.0,16170
FR,4466.0,847.0,469
FR,511.0,867.0,378
FR,9440.0,8729.0,5423
FR,3919.0,3221.0,2163
FR,49701.0,32695.0,26150
FR,49322.0,31133.0,23960
FR,34006.0,17279.0,12483
FR,12336.0,5954.0,3797
FR,42416.0,17573.0,12194
FR,15355.0,6935.0,4144
FR,41586.0,16713.0,11455
FR,20562.0,15056.0,9732
FR,25352.0,16476.0,11021
FR,46537.0,31369.0,23554
FR,48592.0,31537.0,24490
FR,50386.0,28752.0,22608
FR,37616.0,24656.0,17376
FR,7565.0,2940.0,1670
FR,2220.0,817.0,441
FR,46396.0,19426.0,14567
FR,48349.0,16722.0,13096
FR,24492.0,9270.0,6391
FR,54807.0,18549.0,14663
FR,39811.0,11391.0,7463
FR,21808.0,11306.0,6929
FR,48802.0,18749.0,14192
FR,8851.0,8515.0,4974
FR,28090.0,22049.0,14847
FR,21856.0,18747.0,11968
FR,50659.0,31661.0,24877
FR,46631.0,30073.0,22592
FR,45858.0,29580.0,22629
FR,38036.0,28249.0,19315
FR,60698.0,19882.0,17134
FR,47802.0,11727.0,8481
FR,36076.0,26685.0,17811
FR,27872.0,8849.0,5876
FR,36784.0,16929.0,11995
FR,50493.0,29627.0,23290
FR,24877.0,19087.0,12536
FR,39853.0,26646.0,18586
FR,35021.0,22169.0,15049
FR,31083.0,15678.0,10213
FR,36941.0,23007.0,16280
FR,24721.0,8849.0,5806
FR,23774.0,8068.0,6206
FR,29575.0,10720.0,7854
FR,56201.0,7259.0,5843
FR,22585.0,17305.0,11446
FR,26803.0,19911.0,13249
FR,3288.0,2905.0,1605
FR,9571.0,9121.0,5274
FR,56533.0,17211.0,13615
FR,33870.0,16324.0,10845
FR,193.0,116.0,63
FR,6069.0,1632.0,870
FR,19240.0,6158.0,3621
FR,21051.0,13944.0,8298
FR,18647.0,12955.0,8448
FR,23845.0,16564.0,10619
FR,31457.0,23914.0,15724
FR,33875.0,6189.0,5177
FR,11230.0,5047.0,3076
FR,2744.0,1294.0,719
FR,13369.0,778.0,402
FR,27945.0,6095.0,4376
FR,13758.0,8696.0,4783
FR,11566.0,8615.0,5518
FR,2046.0,2558.0,1205
FR,19374.0,11982.0,6941
FR,41275.0,17910.0,11985
FR,12063.0,7466.0,4483
FR,18148.0,21623.0,11898
FR,44680.0,18689.0,13868
FR,7130.0,4168.0,2427
FR,36623.0,16252.0,10961
FR,12338.0,6131.0,4015
FR,7971.0,3173.0,2297
FR,468.0,561.0,277
FR,28958.0,23469.0,14611
FR,43142.0,29854.0,21411
FR,38920.0,23884.0,16682
FR,22193.0,18851.0,12001
FR,8918.0,5959.0,3665
FR,12535.0,11175.0,6161
FR,35815.0,21598.0,15289
FR,46639.0,16733.0,12073
FR,24692.0,11502.0,7019
FR,913.0,196.0,103
FR,2534.0,577.0,312
FR,54360.0,22271.0,17871
FR,15769.0,8409.0,5443
FR,38905.0,24287.0,17177
FR,28041.0,17169.0,10733
FR,282.0,249.0,144
FR,687.0,630.0,304
FR,32920.0,14159.0,9653
FR,40288.0,12160.0,9273
FR,15989.0,1622.0,971
FR,9357.0,5838.0,3686
FR,47382.0,19169.0,14362
FR,586.0,404.0,189
FR,16155.0,10516.0,6028
FR,6447.0,3441.0,2284
FR,43076.0,16204.0,11615
FR,46355.0,15903.0,11536
FR,8060.0,5928.0,3449
FR,26829.0,26142.0,16425
FR,44171.0,21277.0,14780
FR,14107.0,12325.0,7395
FR,4810.0,2540.0,1392
FR,18930.0,8296.0,5362
FR,58109.0,19166.0,16087
FR,6576.0,6605.0,3553
FR,18769.0,14330.0,8754
FR,40339.0,26865.0,19032
FR,28556.0,17824.0,11659
FR,14144.0,9875.0,5696
FR,33642.0,18610.0,12192
FR,36516.0,15445.0,11317
FR,45247.0,22114.0,15337
FR,9035.0,2364.0,1359
FR,34674.0,10832.0,8153
FR,17201.0,7864.0,4352
FR,24894.0,12752.0,8656
FR,40091.0,18555.0,12886
FR,33593.0,16040.0,10037
FR,11406.0,3059.0,2143
FR,45542.0,15604.0,12301
FR,40.0,71.0,31
FR,2275.0,1661.0,958
FR,29382.0,5837.0,2905
FR,50413.0,834.0,494
FR,13914.0,1460.0,702
FR,14431.0,7932.0,5140
FR,48502.0,20715.0,15211
FR,3341.0,2795.0,1585
FR,9233.0,5729.0,3691
FR,1547.0,664.0,469
FR,34024.0,9701.0,7162
FR,44331.0,16232.0,11813
FR,57710.0,21055.0,17655
FR,19343.0,8010.0,5851
FR,314.0,104.0,48
FR,16230.0,1447.0,702
FR,1860.0,642.0,308
FR,17009.0,1668.0,862
FR,13900.0,10123.0,6008
FR,32592.0,14488.0,10264
FR,5720.0,3611.0,2100
FR,36749.0,15028.0,9873
FR,41440.0,13860.0,9517
FR,38047.0,12932.0,8699
FR,9294.0,1216.0,910
FR,55.0,77.0,35
FR,342.0,319.0,164
FR,13429.0,3980.0,2510
FR,505.0,722.0,346
FR,27263.0,17286.0,12105
FR,7026.0,3191.0,2006
FR,636.0,489.0,236
FR,28980.0,21643.0,14256
FR,5699.0,4475.0,2411
FR,9457.0,6358.0,3488
FR,43034.0,20087.0,13771
FR,11026.0,4223.0,2537
FR,10693.0,1661.0,859
FR,17887.0,13462.0,7610
FR,9771.0,9053.0,5337
FR,33503.0,8798.0,6383
FR,41026.0,2611.0,1678
FR,24987.0,18656.0,11828
FR,49147.0,21573.0,15592
FR,32434.0,10819.0,7355
FR,34219.0,13167.0,8670
FR,51018.0,16369.0,12552
FR,28834.0,12676.0,8257
FR,6045.0,3582.0,1874
FR,9300.0,2879.0,1410
FR,21748.0,3195.0,1636
FR,23061.0,13527.0,9083
FR,16255.0,14431.0,8964
FR,27607.0,17583.0,12098
FR,24704.0,3179.0,2022
FR,40799.0,27500.0,19851
FR,10935.0,5029.0,3419
FR,467.0,503.0,260
FR,30928.0,11571.0,7677
FR,5674.0,2654.0,1603
FR,17323.0,3587.0,1925
FR,28108.0,9204.0,7128
FR,34480.0,14740.0,10144
FR,17373.0,13661.0,8996
FR,7271.0,3961.0,2092
FR,5359.0,3353.0,1934
FR,31186.0,21555.0,14348
FR,9032.0,5659.0,3345
FR,52363.0,19308.0,15874
FR,33883.0,9471.0,6125
FR,36586.0,13794.0,8099
FR,10767.0,4076.0,2420
FR,6028.0,1834.0,873
FR,79.0,106.0,55
FR,9554.0,8726.0,5102
FR,3334.0,3464.0,1982
FR,64215.0,3865.0,3461
FR,737.0,412.0,187
FR,7881.0,5207.0,3315
FR,37374.0,24065.0,18028
FR,14727.0,9734.0,5840
FR,12552.0,2026.0,1592
FR,8264.0,3120.0,2063
FR,2648.0,1951.0,1049
FR,2187.0,1286.0,665
FR,38210.0,26078.0,17018
FR,25093.0,9901.0,7087
FR,13079.0,4309.0,2183
FR,2604.0,1407.0,751
FR,23144.0,10603.0,6763
FR,27004.0,8194.0,6143
FR,1170.0,332.0,182
FR,20994.0,2769.0,1781
FR,16527.0,4583.0,3048
FR,39217.0,4008.0,2848
FR,18199.0,6297.0,4232
FR,36801.0,3395.0,1870
FR,12782.0,2190.0,1117
FR,17444.0,9945.0,5972
FR,37279.0,20577.0,14244
FR,28572.0,8161.0,5637
FR,58980.0,18748.0,15686
FR,1420.0,209.0,103
FR,15705.0,1447.0,666
FR,26057.0,4617.0,2627
FR,33930.0,15078.0,10974
FR,7998.0,6477.0,3744
FR,25089.0,14548.0,8774
FR,20156.0,4462.0,2367
FR,15389.0,5583.0,3446
FR,9829.0,7828.0,4476
FR,27926.0,18385.0,12881
FR,14202.0,10242.0,5778
FR,12416.0,9218.0,5515
FR,30939.0,18641.0,13507
FR,21193.0,12875.0,7415
FR,13339.0,10224.0,5907
FR,35881.0,10371.0,7468
FR,16798.0,5957.0,4259
FR,2989.0,1429.0,847
FR,261.0,330.0,154
FR,20447.0,5330.0,2792
FR,22910.0,7428.0,5148
FR,15079.0,1831.0,888
FR,20295.0,8839.0,6422
FR,24651.0,8563.0,5494
FR,38524.0,22574.0,15781
FR,30245.0,3026.0,1906
FR,7665.0,6684.0,3597
FR,18679.0,14276.0,8799
FR,1961.0,654.0,367
FR,5774.0,1212.0,644
FR,37230.0,12761.0,8107
FR,31969.0,12222.0,9113
FR,17728.0,6201.0,4037
FR,19887.0,6338.0,3540
FR,11993.0,10273.0,5559
FR,5266.0,3961.0,2165
FR,19384.0,7891.0,5033
FR,52271.0,21136.0,16059
FR,39776.0,16567.0,10630
FR,47517.0,19200.0,14798
FR,13.0,29.0,13
FR,16788.0,11067.0,6830
FR,25121.0,7467.0,4498
FR,12747.0,5036.0,2704
FR,9345.0,1802.0,1117
FR,36083.0,24947.0,17994
FR,12634.0,9518.0,5430
FR,3597.0,2521.0,1338
FR,30090.0,10712.0,9012
FR,29313.0,12062.0,8322
FR,37887.0,16183.0,12002
FR,15637.0,3280.0,1979
FR,16982.0,2986.0,1588
FR,14300.0,1499.0,794
FR,11564.0,9246.0,5666
FR,2703.0,2459.0,1308
FR,16789.0,7925.0,5657
FR,48235.0,19936.0,15919
FR,51923.0,16901.0,13109
FR,4745.0,3781.0,1946
FR,27917.0,3975.0,2293
FR,50734.0,7985.0,5794
FR,25219.0,7917.0,4953
FR,12473.0,1578.0,1152
FR,31570.0,5198.0,3601
FR,32814.0,3671.0,1824
FR,24236.0,4950.0,3019
FR,4283.0,341.0,183
FR,32377.0,2968.0,2365
FR,6388.0,1652.0,853
FR,3002.0,718.0,375
FR,25201.0,19576.0,11773
FR,3498.0,2522.0,1433
